"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","urogenital system development","GO:0001655","3.0448256883201667e-9","8.51643756502374","68","150","11","21017","ESR1,CTNNB1,STK11,PTCH1,FGFR2,AR,CDKN1B,NOTCH1,CYP19A1,TP63,FOXA1"
"GO:BP","regulation of cell activation","GO:0050865","3.0937851484953204e-9","8.509509849674403","616","150","25","21017","ATM,MSH2,MLH1,PMS2,ERBB2,PIK3CA,AKT1,CDKN2A,CTNNB1,BRAF,SMARCA4,TGFBR2,SRC,ARID1A,FANCD2,GATA3,PBRM1,FANCA,MTOR,CDKN1A,IL2,BCL2,PDGFRA,PRKDC,TGFB1"
"GO:BP","homeostasis of number of cells","GO:0048872","3.1077332927134977e-9","8.507556259650062","323","150","19","21017","KRAS,AKT1,RB1,KIT,NF1,FANCC,BAP1,FH,ERCC2,GATA3,STAT3,SMO,IL2,NOTCH1,VEGFA,BCL2,HIF1A,PRKDC,TGFB1"
"GO:BP","positive regulation of transferase activity","GO:0051347","3.1077332927134977e-9","8.507556259650062","323","150","19","21017","PTEN,ERBB2,EGFR,AKT1,STK11,CCND1,NBN,RAD50,HRAS,FGFR1,MRE11,TGFBR2,SRC,FBXW7,CDKN1A,NTRK3,MAP2K1,VEGFA,EGF"
"GO:BP","positive regulation of neurogenesis","GO:0050769","3.3047407221389296e-9","8.480862607997231","244","150","17","21017","EGFR,KRAS,CTNNB1,STK11,BRAF,KIT,DICER1,MTOR,SMO,NOTCH1,MAP2K1,VEGFA,XRCC2,HIF1A,NTRK2,TGFB1,ITGB1"
"GO:BP","male sex differentiation","GO:0046661","3.571276368099413e-9","8.44717654003509","175","150","15","21017","BRIP1,MSH2,ESR1,CTNNB1,SMAD4,KIT,AR,NTRK1,BMPR1A,GATA3,FANCA,CTNNA1,WT1,BCL2,PDGFRA"
"GO:BP","regulation of stem cell proliferation","GO:0072091","3.6268856503757322e-9","8.44046613678066","91","150","12","21017","TP53,CTNNB1,TERT,PTCH1,EPCAM,NF1,FGFR1,TGFBR2,CCNE1,NOTCH1,TP63,TGFB1"
"GO:BP","regulation of fibroblast proliferation","GO:0048145","3.6268856503757322e-9","8.44046613678066","91","150","12","21017","TP53,EGFR,ESR1,CTNNB1,CDC73,HRAS,MYC,NF1,CDK4,CDKN1A,PDGFRA,TGFB1"
"GO:BP","regulation of kidney development","GO:0090183","3.788544794192303e-9","8.421527573465225","35","150","9","21017","RET,MYC,GATA3,SMO,WT1,VEGFA,HNF1B,GREM1,TGFB1"
"GO:BP","positive regulation of apoptotic process","GO:0043065","4.072228708933932e-9","8.390167838667697","517","150","23","21017","ATM,BARD1,TP53,APC,RET,CDKN2A,CTNNB1,SMAD4,MYC,FLCN,NF1,CASP8,SRC,JUN,CTNNA1,FBXW7,NOTCH1,BCL2,TP63,FOXA1,PRKDC,TGFB1,ITGB1"
"GO:BP","animal organ formation","GO:0048645","4.245656651691052e-9","8.37205513035496","70","150","11","21017","CTNNB1,FGFR2,AXIN2,AR,FGFR1,TGFBR2,BMPR1A,NOTCH1,WT1,MAP2K1,TP63"
"GO:BP","tube formation","GO:0035148","4.309900172110545e-9","8.365532789051247","146","150","14","21017","RET,CTNNB1,PTCH1,FGFR2,TSC1,TSC2,GATA3,NOTCH1,VEGFA,HNF1B,HIF1A,GREM1,EGF,TGFB1"
"GO:BP","positive regulation of mitotic cell cycle","GO:0045931","5.0077191123734365e-9","8.300360039096228","119","150","13","21017","BRCA2,EGFR,AKT1,RAD51C,CCND1,TERT,RB1,CDK4,FGFR1,MDM2,RAD51B,FOXA1,TGFB1"
"GO:BP","metanephros development","GO:0001656","5.390314255624194e-9","8.268385914682456","94","150","12","21017","RET,CTNNB1,SMAD4,PTCH1,MYC,NF1,SMO,WT1,BCL2,PDGFRA,HNF1B,GREM1"
"GO:BP","positive regulation of nervous system development","GO:0051962","5.64859451540574e-9","8.24805959999235","292","150","18","21017","EGFR,KRAS,CTNNB1,STK11,BRAF,KIT,DICER1,NTRK1,MTOR,SMO,NOTCH1,MAP2K1,VEGFA,XRCC2,HIF1A,NTRK2,TGFB1,ITGB1"
"GO:BP","stem cell population maintenance","GO:0019827","5.8313419937698105e-9","8.23423148753597","181","150","15","21017","CTNNB1,BRAF,CDC73,MYC,KIT,FANCC,SMARCA4,ARID1A,FANCD2,BMPR1A,STAT3,SMO,NOTCH1,HNF1B,TP63"
"GO:BP","regulation of apoptotic signaling pathway","GO:2001233","6.016359229854752e-9","8.220666240420748","380","150","20","21017","BRCA1,TP53,AKT1,RET,CTNNB1,TERT,RB1,MYC,FLCN,AR,NF1,FGFR1,MDM2,SRC,CTNNA1,FBXW7,MUC1,BCL2,TP63,HIF1A"
"GO:BP","Ras protein signal transduction","GO:0007265","6.2160667741987385e-9","8.20648432890626","121","150","13","21017","TP53,KRAS,CDKN2A,HRAS,RB1,FLCN,NF1,NRAS,SRC,NTRK1,CDKN1A,CDK2,NOTCH1"
"GO:BP","mitotic G2/M transition checkpoint","GO:0044818","6.329977803054209e-9","8.198597812893857","53","150","10","21017","BRCA1,ATM,BARD1,NBN,RAD50,MRE11,BLM,CDKN1A,CHEK1,ABRAXAS1"
"GO:BP","regulation of neuroblast proliferation","GO:1902692","6.329977803054209e-9","8.198597812893857","53","150","10","21017","TP53,CTNNB1,NF1,CTNNA1,SMO,NOTCH1,VEGFA,HIF1A,TGFB1,ITGB1"
"GO:BP","nephron epithelium development","GO:0072009","7.685603030666804e-9","8.11432205105085","123","150","13","21017","CTNNB1,SMAD4,PTCH1,MYC,GATA3,SMO,NOTCH1,WT1,VEGFA,BCL2,HNF1B,GREM1,TGFB1"
"GO:BP","heart valve development","GO:0003170","8.004010084445537e-9","8.09669237285738","74","150","11","21017","APC,SMAD4,RB1,AXIN2,MDM2,TGFBR2,BMPR1A,GATA3,MTOR,NOTCH1,TGFB1"
"GO:BP","maintenance of cell number","GO:0098727","8.005426445677982e-9","8.096615528445263","185","150","15","21017","CTNNB1,BRAF,CDC73,MYC,KIT,FANCC,SMARCA4,ARID1A,FANCD2,BMPR1A,STAT3,SMO,NOTCH1,HNF1B,TP63"
"GO:BP","developmental maturation","GO:0021700","8.912611771939506e-9","8.049995010673634","343","150","19","21017","BRCA2,PTEN,RET,CTNNB1,RB1,FGFR3,NF1,FGFR1,BAP1,ERCC2,GATA3,PGR,CDKN1A,VEGFA,BCL2,HIF1A,FOXA1,GREM1,TGFB1"
"GO:BP","positive regulation of cell cycle","GO:0045787","8.912611771939506e-9","8.049995010673634","343","150","19","21017","BRCA2,EGFR,AKT1,RAD51C,CCND1,TERT,CDC73,RB1,FGFR2,CDK4,FGFR1,MDM2,XRCC3,CHEK1,RAD51B,TP63,FOXA1,EGF,TGFB1"
"GO:BP","myelination","GO:0042552","9.798325758197959e-9","8.0088481259497","155","150","14","21017","PTEN,ERBB2,AKT1,CTNNB1,HRAS,NF1,TSC1,ERBB3,DICER1,ERCC2,MTOR,MAP2K1,NTRK2,TGFB1"
"GO:BP","angiogenesis","GO:0001525","1.0259499433518955e-8","7.988873828168045","541","150","23","21017","BRCA1,ERBB2,PIK3CA,AKT1,CTNNB1,TERT,FGFR2,NF1,CASP8,FGFR1,TGFBR2,BMPR1A,STAT3,FBXW7,NOTCH1,VEGFA,PDGFRA,HIF1A,SHC1,GREM1,EGF,TGFB1,ITGB1"
"GO:BP","ensheathment of neurons","GO:0007272","1.1675474250511621e-8","7.932725469631477","157","150","14","21017","PTEN,ERBB2,AKT1,CTNNB1,HRAS,NF1,TSC1,ERBB3,DICER1,ERCC2,MTOR,MAP2K1,NTRK2,TGFB1"
"GO:BP","axon ensheathment","GO:0008366","1.1675474250511621e-8","7.932725469631477","157","150","14","21017","PTEN,ERBB2,AKT1,CTNNB1,HRAS,NF1,TSC1,ERBB3,DICER1,ERCC2,MTOR,MAP2K1,NTRK2,TGFB1"
"GO:BP","cell projection organization","GO:0030030","1.2915748258232649e-8","7.888880428436999","1615","150","39","21017","PTEN,CDH1,ERBB2,EGFR,PIK3CA,AKT1,APC,RET,CTNNB1,STK11,BRAF,SMAD4,PTCH1,HRAS,RB1,FGFR2,KIT,FGFR1,TSC1,MDM2,SRC,DICER1,NTRK1,EP300,GATA3,ALK,PBRM1,CTNNA1,MTOR,SMO,PIK3R1,NTRK3,IL2,NOTCH1,MAP2K1,VEGFA,BCL2,NTRK2,ITGB1"
"GO:BP","neuron development","GO:0048666","1.3060882793673052e-8","7.884027467818702","1170","150","33","21017","PTEN,CDH1,ERBB2,EGFR,AKT1,RET,CTNNB1,STK11,BRAF,SMAD4,PTCH1,RB1,FGFR2,KIT,FGFR1,MDM2,DICER1,NTRK1,TUG1,EP300,GATA3,ALK,PBRM1,CTNNA1,SMO,NTRK3,IL2,NOTCH1,MAP2K1,VEGFA,BCL2,NTRK2,ITGB1"
"GO:BP","heart morphogenesis","GO:0003007","1.3175447194057426e-8","7.880234635271735","266","150","17","21017","TP53,APC,CTNNB1,SMAD4,PTCH1,FGFR2,AXIN2,MDM2,TGFBR2,BMPR1A,GATA3,MTOR,SMO,NOTCH1,VEGFA,HIF1A,TGFB1"
"GO:BP","negative regulation of cellular component organization","GO:0051129","1.4190609985775593e-8","7.847998935919367","719","150","26","21017","BRCA1,PTEN,ATM,C11ORF65,TP53,CDH1,MET,PIK3CA,AKT1,APC,NBN,SMAD4,RAD50,FLCN,AR,MDM2,SRC,EP300,XRCC3,MTOR,CHEK1,PIK3R1,NOTCH1,VEGFA,TGFB1,BUB1B"
"GO:BP","chromatin organization","GO:0006325","1.5076211573050313e-8","7.821707776478235","843","150","28","21017","BRCA1,BRCA2,ATM,TP53,PIK3CA,ESR1,RB1,MYC,HNF1A,SMARCA4,BAP1,ARID1A,RAD54L,MEN1,PPM1D,EP300,GATA3,ATR,PBRM1,CHEK1,CDK2,WT1,CREBBP,KMT2D,TP63,ABRAXAS1,FOXA1,PRKDC"
"GO:BP","negative regulation of neuron apoptotic process","GO:0043524","1.6455801482603267e-8","7.783680960468048","161","150","14","21017","MSH2,PIK3CA,KRAS,CTNNB1,BRAF,CCND1,TERT,HRAS,ERBB3,NTRK1,BCL2,XRCC2,HIF1A,NTRK2"
"GO:BP","homeostatic process","GO:0042592","1.769174100801997e-8","7.752229426956236","1711","150","40","21017","BARD1,EGFR,PIK3CA,KRAS,AKT1,APC,CTNNB1,STK11,SMAD4,PTCH1,RB1,MYC,FLCN,KIT,NF1,HNF1A,FGFR1,FANCC,POLD1,SMARCA4,BAP1,SRC,FH,ERCC2,GATA3,ALK,STAT3,FBXW7,SMO,PIK3R1,IL2,NOTCH1,VEGFA,BCL2,CREBBP,HIF1A,FOXA1,PRKDC,TGFB1,ITGB1"
"GO:BP","interstrand cross-link repair","GO:0036297","1.8127444049369994e-8","7.741663426655062","41","150","9","21017","RAD51D,RAD51,FANCC,FANCD2,FANCM,XRCC3,ATR,FANCA,FANCE"
"GO:BP","regulation of biological quality","GO:0065008","1.8493276188183187e-8","7.732986144308054","2847","150","53","21017","PTEN,CHEK2,TP53,CDH1,MLH1,ERBB2,EGFR,PIK3CA,ESR1,KRAS,AKT1,RET,CDKN2A,CTNNB1,BRAF,CCND1,SMAD4,TERT,CDC73,HRAS,VHL,AXIN2,KIT,AR,NF1,HNF1A,FGFR1,TSC1,MDM2,SRC,NTRK1,EP300,ERBB4,GATA3,ABCC1,MTOR,FBXW7,SMO,PIK3R1,IL2,CYP17A1,VEGFA,BCL2,PDGFRA,CYP19A1,HNF1B,CREBBP,HIF1A,NTRK2,FOXA1,PRKDC,TGFB1,ITGB1"
"GO:BP","negative regulation of gene expression","GO:0010629","2.0615525874084475e-8","7.68580558245854","1640","150","39","21017","BRCA1,ATM,BRIP1,TP53,MLH1,PIK3CA,ESR1,AKT1,CTNNB1,TERT,HRAS,RB1,VHL,MYC,FLCN,AXIN2,NF1,HNF1A,FGFR1,TSC1,MDM2,SRC,PPM1D,DICER1,BMPR1A,GATA3,PGR,STAT3,FBXW7,CDKN1A,SMO,CHEK1,CDK2,NOTCH1,WT1,VEGFA,KMT2D,HIF1A,TGFB1"
"GO:BP","regulation of DNA recombination","GO:0000018","2.1024641762991535e-8","7.677271395372212","133","150","13","21017","MSH6,MSH2,MLH1,PMS2,RAD50,RAD51,MRE11,MSH3,BLM,ERCC2,CHEK1,IL2,TGFB1"
"GO:BP","cellular response to alcohol","GO:0097306","2.309194899118751e-8","7.636539410504355","106","150","12","21017","BRCA1,CDH1,AKT1,CTNNB1,PTCH1,RAD51,HNF1A,CDK4,MDM2,BLM,CTNNA1,SMO"
"GO:BP","epithelial to mesenchymal transition","GO:0001837","2.4940394918731285e-8","7.603096673966221","166","150","14","21017","PTEN,CTNNB1,SMAD4,FGFR2,AXIN2,FGFR1,TGFBR2,GATA3,MTOR,NOTCH1,HIF1A,FOXA1,GREM1,TGFB1"
"GO:BP","plasma membrane bounded cell projection organization","GO:0120036","2.5031327934709817e-8","7.6015161100634145","1572","150","38","21017","PTEN,CDH1,ERBB2,EGFR,PIK3CA,AKT1,APC,RET,CTNNB1,STK11,BRAF,SMAD4,PTCH1,HRAS,RB1,FGFR2,KIT,FGFR1,MDM2,SRC,DICER1,NTRK1,EP300,GATA3,ALK,PBRM1,CTNNA1,MTOR,SMO,PIK3R1,NTRK3,IL2,NOTCH1,MAP2K1,VEGFA,BCL2,NTRK2,ITGB1"
"GO:BP","epithelial tube formation","GO:0072175","2.5452934126681465e-8","7.594262146467611","135","150","13","21017","RET,CTNNB1,PTCH1,FGFR2,TSC1,TSC2,GATA3,VEGFA,HNF1B,HIF1A,GREM1,EGF,TGFB1"
"GO:BP","regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0000079","2.5539876515867224e-8","7.592781206861449","82","150","11","21017","PTEN,EGFR,AKT1,APC,CDKN2A,CCND1,BLM,MEN1,CDKN2B,CDKN1B,CDKN1A"
"GO:BP","heart valve morphogenesis","GO:0003179","2.788552156974203e-8","7.55462122806887","61","150","10","21017","SMAD4,RB1,AXIN2,MDM2,TGFBR2,BMPR1A,GATA3,MTOR,NOTCH1,TGFB1"
"GO:BP","regulation of vascular associated smooth muscle cell proliferation","GO:1904705","2.788552156974203e-8","7.55462122806887","61","150","10","21017","PTEN,TERT,FGFR2,NF1,MDM2,SRC,BMPR1A,JUN,CDKN1B,CDKN1A"
"GO:BP","positive regulation of cell cycle phase transition","GO:1901989","2.890590291906873e-8","7.539013460239924","108","150","12","21017","EGFR,AKT1,RAD51C,CCND1,TERT,CDC73,RB1,CDK4,MDM2,RAD51B,TP63,TGFB1"
"GO:BP","regulation of protein stability","GO:0031647","3.3627425430661687e-8","7.473306381690966","325","150","18","21017","PTEN,CHEK2,TP53,CDKN2A,TERT,CDC73,VHL,TSC1,MDM2,SRC,EP300,MTOR,FBXW7,SMO,PIK3R1,BCL2,CREBBP,PRKDC"
"GO:BP","response to X-ray","GO:0010165","3.5145597064535324e-8","7.454129074352465","29","150","8","21017","BRCA2,ATM,TP53,MSH2,BLM,GATA3,CDKN1A,XRCC2"
"GO:BP","neural precursor cell proliferation","GO:0061351","3.728184141101024e-8","7.42850264527485","171","150","14","21017","TP53,CTNNB1,NBN,FGFR2,NF1,FGFR1,CTNNA1,SMO,NOTCH1,VEGFA,HIF1A,EGF,TGFB1,ITGB1"
"GO:BP","vascular associated smooth muscle cell proliferation","GO:1990874","3.904412459872587e-8","7.408444309964159","63","150","10","21017","PTEN,TERT,FGFR2,NF1,MDM2,SRC,BMPR1A,JUN,CDKN1B,CDKN1A"
"GO:BP","fibroblast proliferation","GO:0048144","4.0138902026715295e-8","7.396434511526177","111","150","12","21017","TP53,EGFR,ESR1,CTNNB1,CDC73,HRAS,MYC,NF1,CDK4,CDKN1A,PDGFRA,TGFB1"
"GO:BP","cell maturation","GO:0048469","4.3137083484676204e-8","7.365149221063078","208","150","15","21017","BRCA2,RET,CTNNB1,RB1,FGFR1,BAP1,ERCC2,GATA3,PGR,CDKN1A,VEGFA,BCL2,HIF1A,FOXA1,TGFB1"
"GO:BP","regulation of Wnt signaling pathway","GO:0030111","4.326913325761983e-8","7.3638218042513115","330","150","18","21017","EGFR,APC,CTNNB1,STK11,SMAD4,TERT,CDC73,FGFR2,AXIN2,HNF1A,SMARCA4,SRC,TSC2,NOTCH1,HNF1B,GREM1,EGF,TGFB1"
"GO:BP","regulation of cyclin-dependent protein kinase activity","GO:1904029","4.354878680987001e-8","7.361023939143525","86","150","11","21017","PTEN,EGFR,AKT1,APC,CDKN2A,CCND1,BLM,MEN1,CDKN2B,CDKN1B,CDKN1A"
"GO:BP","negative regulation of phosphorylation","GO:0042326","4.639014396438796e-8","7.333574279715725","288","150","17","21017","PTEN,AKT1,APC,CDKN2A,RB1,NF1,HNF1A,MEN1,TSC2,CDKN2B,CDKN1B,CDKN1A,SMO,NTRK3,IL2,PRKDC,TGFB1"
"GO:BP","positive regulation of ERK1 and ERK2 cascade","GO:0070374","4.944362015783105e-8","7.305889738626944","210","150","15","21017","EGFR,BRAF,HRAS,FGFR2,FGFR3,SRC,NTRK1,ERBB4,FBXW7,NOTCH1,MAP2K1,VEGFA,PDGFRA,SHC1,TGFB1"
"GO:BP","cell fate specification","GO:0001708","4.9688251569317134e-8","7.3037462849440855","113","150","12","21017","APC,CTNNB1,SMAD4,PTCH1,FGFR1,BMPR1A,PTCH2,SMO,NOTCH1,HNF1B,FOXA1,ITGB1"
"GO:BP","regulation of morphogenesis of an epithelium","GO:1905330","5.402771111166181e-8","7.267383430991828","65","150","10","21017","ESR1,CTNNB1,AR,FGFR1,GATA3,SMO,VEGFA,GREM1,EGF,TGFB1"
"GO:BP","cellular macromolecule localization","GO:0070727","6.215622218630528e-8","7.20651538953372","2749","150","51","21017","BRCA2,ATM,BARD1,C11ORF65,TP53,CDH1,MSH2,ERBB2,EGFR,PIK3CA,ESR1,AKT1,APC,CDKN2A,CTNNB1,STK11,BRAF,TERT,PTCH1,HRAS,RB1,FLCN,AXIN2,AR,NF1,HNF1A,MDM2,BAP1,SRC,TSC2,EP300,ERBB4,ATR,CTNNA1,STAT3,MTOR,FBXW7,CDKN1A,SMO,PIK3R1,CCNE1,NOTCH1,VEGFA,BCL2,HNF1B,CREBBP,HIF1A,EGF,TGFB1,BUB1B,ITGB1"
"GO:BP","striated muscle cell differentiation","GO:0051146","6.416074658308794e-8","7.192730591185412","294","150","17","21017","KRAS,AKT1,SMAD4,RB1,TSC1,BMPR1A,KRT19,MTOR,SMO,NOTCH1,WT1,VEGFA,BCL2,PDGFRA,GREM1,TGFB1,ITGB1"
"GO:BP","response to peptide hormone","GO:0043434","6.62270157659164e-8","7.178964814115046","434","150","20","21017","BRIP1,PIK3CA,AKT1,APC,STK11,BRAF,HRAS,RB1,TSC1,MDM2,SRC,TSC2,MT-CYB,STAT3,MTOR,CDKN1B,PIK3R1,SHC1,PRKDC,TGFB1"
"GO:BP","response to steroid hormone","GO:0048545","6.737768651564353e-8","7.171483905060732","339","150","18","21017","BRCA1,EGFR,PIK3CA,ESR1,AXIN2,AR,SMARCA4,MDM2,SRC,ARID1A,EP300,PGR,CDKN1A,BCL2,KMT2D,TP63,FOXA1,TGFB1"
"GO:BP","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","GO:0042771","6.79906180796485e-8","7.167551010784109","47","150","9","21017","BRCA2,CHEK2,TP53,MSH2,EP300,CDKN1A,MUC1,BCL2,TP63"
"GO:BP","cellular response to UV","GO:0034644","7.2279547038713e-8","7.140984577738165","90","150","11","21017","TP53,STK11,MYC,POLD1,MDM2,EP300,ATR,FBXW7,CDKN1A,PIK3R1,CREBBP"
"GO:BP","negative regulation of G2/M transition of mitotic cell cycle","GO:0010972","7.394290839528231e-8","7.1311034713287595","67","150","10","21017","BRCA1,ATM,BARD1,NBN,RAD50,MRE11,BLM,CDKN1A,CHEK1,ABRAXAS1"
"GO:BP","epithelial cell development","GO:0002064","7.881526306152797e-8","7.103389670562268","217","150","15","21017","MET,ESR1,AKT1,AR,SRC,NTRK1,PGR,CDKN1A,SMO,NOTCH1,VEGFA,TP63,HIF1A,FOXA1,TGFB1"
"GO:BP","negative regulation of autophagy","GO:0010507","8.1719287979609e-8","7.087675426032174","91","150","11","21017","TP53,MET,PIK3CA,AKT1,VHL,TSC1,TSC2,EP300,STAT3,MTOR,BCL2"
"GO:BP","mismatch repair","GO:0006298","8.458562918121291e-8","7.072703415890604","32","150","8","21017","MSH6,MSH2,MLH1,PMS2,MUTYH,AXIN2,MSH3,PMS1"
"GO:BP","somitogenesis","GO:0001756","8.616671575855161e-8","7.064660459858421","68","150","10","21017","ATM,PALB2,TP53,SMAD4,AXIN2,EP300,BMPR1A,NOTCH1,XRCC2,PRKDC"
"GO:BP","epithelial cell differentiation involved in prostate gland development","GO:0060742","8.936388149957002e-8","7.048837976002173","11","150","6","21017","CTNNB1,FGFR2,AR,NOTCH1,TP63,FOXA1"
"GO:BP","negative regulation of cell cycle G2/M phase transition","GO:1902750","1.0016102000891804e-7","6.999301261390145","69","150","10","21017","BRCA1,ATM,BARD1,NBN,RAD50,MRE11,BLM,CDKN1A,CHEK1,ABRAXAS1"
"GO:BP","digestive tract morphogenesis","GO:0048546","1.0127516974976927e-7","6.994497020212246","49","150","9","21017","EGFR,CTNNB1,FGFR2,NOTCH1,BCL2,PDGFRA,HNF1B,TP63,HIF1A"
"GO:BP","male gonad development","GO:0008584","1.0569997842240526e-7","6.9759251013494445","151","150","13","21017","BRIP1,MSH2,ESR1,SMAD4,KIT,AR,NTRK1,GATA3,FANCA,CTNNA1,WT1,BCL2,PDGFRA"
"GO:BP","morphogenesis of embryonic epithelium","GO:0016331","1.0569997842240526e-7","6.9759251013494445","151","150","13","21017","RET,CTNNB1,PTCH1,FGFR2,AR,TSC1,TSC2,GATA3,HNF1B,TP63,HIF1A,GREM1,TGFB1"
"GO:BP","development of primary male sexual characteristics","GO:0046546","1.1488443287445822e-7","6.939738815304301","152","150","13","21017","BRIP1,MSH2,ESR1,SMAD4,KIT,AR,NTRK1,GATA3,FANCA,CTNNA1,WT1,BCL2,PDGFRA"
"GO:BP","anatomical structure homeostasis","GO:0060249","1.2407103765893946e-7","6.906329585567156","264","150","16","21017","BARD1,EGFR,KRAS,CTNNB1,STK11,RB1,NF1,HNF1A,BAP1,SRC,FH,SMO,NOTCH1,VEGFA,BCL2,ITGB1"
"GO:BP","tissue homeostasis","GO:0001894","1.2407103765893946e-7","6.906329585567156","264","150","16","21017","BARD1,EGFR,KRAS,CTNNB1,STK11,RB1,NF1,HNF1A,BAP1,SRC,FH,SMO,NOTCH1,VEGFA,BCL2,ITGB1"
"GO:BP","somatic diversification of immune receptors via germline recombination within a single locus","GO:0002562","1.3436877641351988e-7","6.871701637582066","71","150","10","21017","ATM,MSH6,MSH2,MLH1,PMS2,NBN,MSH3,IL2,PRKDC,TGFB1"
"GO:BP","somatic cell DNA recombination","GO:0016444","1.3436877641351988e-7","6.871701637582066","71","150","10","21017","ATM,MSH6,MSH2,MLH1,PMS2,NBN,MSH3,IL2,PRKDC,TGFB1"
"GO:BP","hair cycle","GO:0042633","1.3608497228279653e-7","6.866189830821636","123","150","12","21017","EGFR,CTNNB1,SMAD4,TERT,FGFR2,NF1,ERCC2,PTCH2,SMO,NOTCH1,BCL2,TP63"
"GO:BP","molting cycle","GO:0042303","1.3608497228279653e-7","6.866189830821636","123","150","12","21017","EGFR,CTNNB1,SMAD4,TERT,FGFR2,NF1,ERCC2,PTCH2,SMO,NOTCH1,BCL2,TP63"
"GO:BP","mammary gland lobule development","GO:0061377","1.4602486938524166e-7","6.835573173551163","21","150","7","21017","ESR1,CCND1,AR,ERBB4,VEGFA,HIF1A,EGF"
"GO:BP","mammary gland alveolus development","GO:0060749","1.4602486938524166e-7","6.835573173551163","21","150","7","21017","ESR1,CCND1,AR,ERBB4,VEGFA,HIF1A,EGF"
"GO:BP","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","GO:0006977","1.4602486938524166e-7","6.835573173551163","21","150","7","21017","ATM,CHEK2,TP53,MDM2,CDKN1B,CDKN1A,MUC1"
"GO:BP","protein destabilization","GO:0031648","1.4816700559878532e-7","6.829248495963393","51","150","9","21017","CDKN2A,CDC73,MDM2,SRC,EP300,MTOR,FBXW7,CREBBP,PRKDC"
"GO:BP","positive regulation of cell projection organization","GO:0031346","1.5706155562350186e-7","6.803930105372445","357","150","18","21017","PIK3CA,APC,RET,STK11,BRAF,HRAS,KIT,FGFR1,SRC,NTRK1,EP300,ALK,MTOR,PIK3R1,NTRK3,MAP2K1,VEGFA,NTRK2"
"GO:BP","negative regulation of organelle organization","GO:0010639","1.5706155562350186e-7","6.803930105372445","357","150","18","21017","BRCA1,ATM,C11ORF65,TP53,MET,PIK3CA,AKT1,APC,NBN,SMAD4,RAD50,FLCN,SRC,XRCC3,MTOR,CHEK1,PIK3R1,BUB1B"
"GO:BP","multicellular organism growth","GO:0035264","1.5936313003959402e-7","6.797612148890418","156","150","13","21017","ATM,PALB2,TP53,PIK3CA,PTCH1,AR,EP300,ERCC2,STAT3,MTOR,SMO,BCL2,XRCC2"
"GO:BP","ERBB signaling pathway","GO:0038127","1.6464868413074152e-7","6.783441735811724","125","150","12","21017","ERBB2,EGFR,PIK3CA,AKT1,BRAF,SRC,ERBB3,ERBB4,MAP2K1,SHC1,EGF,TGFB1"
"GO:BP","negative regulation of cell growth","GO:0030308","1.647054934071347e-7","6.783291915604872","191","150","14","21017","BRCA1,TP53,CDH1,CDKN2A,STK11,SMAD4,RB1,SMARCA4,CDKN1B,CDKN1A,WT1,BCL2,GREM1,TGFB1"
"GO:BP","positive regulation of protein localization to nucleus","GO:1900182","1.6560092151161328e-7","6.780937250846458","97","150","11","21017","CDH1,AKT1,CDKN2A,STK11,TERT,SRC,EP300,SMO,PIK3R1,CREBBP,TGFB1"
"GO:BP","cardiac muscle tissue development","GO:0048738","1.6870754653363515e-7","6.772865490353303","229","150","15","21017","SMAD4,FGFR2,FGFR1,TSC1,ERBB3,BMPR1A,ERBB4,MTOR,NOTCH1,WT1,VEGFA,PDGFRA,GREM1,TGFB1,ITGB1"
"GO:BP","negative regulation of protein phosphorylation","GO:0001933","1.732245778453235e-7","6.7613904883849125","270","150","16","21017","PTEN,AKT1,APC,CDKN2A,RB1,NF1,HNF1A,MEN1,TSC2,CDKN1B,CDKN1A,SMO,NTRK3,IL2,PRKDC,TGFB1"
"GO:BP","columnar/cuboidal epithelial cell differentiation","GO:0002065","1.808757618935882e-7","6.742619626512938","126","150","12","21017","AKT1,CTNNB1,FGFR2,SRC,PGR,CDKN1A,SMO,NOTCH1,TP63,HIF1A,FOXA1,TGFB1"
"GO:BP","protein localization","GO:0008104","1.8697582345737298e-7","6.7282145454306095","2738","150","50","21017","BRCA2,BARD1,C11ORF65,TP53,CDH1,MSH2,ERBB2,EGFR,PIK3CA,ESR1,AKT1,APC,CDKN2A,CTNNB1,STK11,BRAF,TERT,PTCH1,HRAS,RB1,FLCN,AXIN2,AR,NF1,HNF1A,MDM2,BAP1,SRC,TSC2,EP300,ERBB4,ATR,CTNNA1,STAT3,MTOR,FBXW7,CDKN1A,SMO,PIK3R1,CCNE1,NOTCH1,VEGFA,BCL2,HNF1B,CREBBP,HIF1A,EGF,TGFB1,BUB1B,ITGB1"
